path,EQPV_EQPW,,no,no,no,no,yes,Leave Eastman Quad and head towards Rush Rhees,Head towards Eastman Quad,,[43.1277656; -77.628706][43.128022; -77.6288722],Eastman Quad
path,EQPW_EQPY,,yes,yes,no,no,no,Move along Rush Rhees away from Eastman Quad,Move along Rush Rhees towards Eastman Quad,,[43.128022; -77.6288722][43.1284383; -77.6277806],Eastman Quad
path,EQPU_EQPX,,no,no,no,no,yes,Head away from Meliora towards the road,Head towards Meliora Hall,,[43.1280854; -77.6278033][43.1277077; -77.6274823],Eastman Quad
path,EQPU_EQPY,,no,no,no,no,yes,Head away from Meliora towards the road,Head towards Meliora Hall,,[43.1280854; -77.6278033][43.1284383; -77.6277806],Eastman Quad
path,EQPX_EQPAE,,no,no,no,no,yes,Continue to a intersection of sidewalks,Move away from the road alongside Meliora,,[43.1277077; -77.6274823][43.1275754; -77.6277278],Eastman Quad
path,EQPAC_EQPAE,,no,no,no,no,yes,Continue alongside Meliora,Continue alongside Meliora,,[43.1273935; -77.6282075][43.1275754; -77.6277278],Eastman Quad
path,EQPT_ML03B,,no,no,no,no,yes,Enter the 3rd floor of Meliora,Leave the 3rd floor of Meliora,broken push door button to 3rd floor Meliora entrance facing Harkness,[43.127614; -77.6278789][43.1276646; -77.6279163],Eastman Quad
path,EQPAC_ML02B,,yes,yes,no,no,no,Enter the 2nd floor of Meliora,Leave the 2nd floor of Meliora,,[43.1273935; -77.6282075][43.1274581; -77.6282562],Eastman Quad
path,EQPAD_ML03A,,no,no,no,no,yes,Enter the 3rd floor of Meliora,Leave the 3rd floor of Meliora,broken push door button to 3rd floor Meliora entrance facing Eastman Quad,[43.1278979; -77.628317][43.1278794; -77.6283018],Eastman Quad
path,EQPX_EQPY,,no,no,no,no,yes,Take a slight left; continue to the road; turn left and head towards Rush Rhees,Move alongside the road until just before a curve in the sidewalk and follow the path to the right,,[43.1277077; -77.6274823][43.1279881; -77.6273626][43.1284383; -77.6277806],Eastman Quad
path,EQPF_EQPV,,no,no,no,no,yes,Leave Eastman Quad and head towards Meliora,Head towards Eastman Quad,,[43.1280535; -77.6289301][43.1280212; -77.6288848][43.1277656; -77.628706],Eastman Quad
path,EQPF_EQPW,,no,no,no,no,yes,Leave Eastman Quad and head towards Rush Rhees,Head towards Eastman Quad,,[43.1280535; -77.6289301][43.128022; -77.6288722],Eastman Quad
path,EQPAF_RRGA,,no,no,no,no,yes,Enter ground floor of Rush Rhees,Leave ground floor of Rush Rhees,,[43.1287332; -77.6279317][43.1287284; -77.6279537],Eastman Quad
path,EQPAF_EQPY,,no,no,no,no,yes,Move alongside Rush Rhees towards the entrance,Move alongside Rush Rhees away from the entrance,,[43.1287332; -77.6279317][43.1284383; -77.6277806],Eastman Quad
path,EQPAE_EQPT,,yes,yes,no,no,no,Go up the steps to the plaza,Go down the steps from the plaza,,[43.1275754; -77.6277278][43.1276518; -77.6277819][43.127614; -77.6278789],Eastman Quad
tunnel,ML02A_RRGB,,yes,yes,yes,no,no,Take a right after the door to the tunnels; follow the tunnel; take a right at the intersection; continue to a door marked Rush Rhees,Go through the door to enter the tunnel; follow the tunnel; take a left at the intersection; continue; enter the door at the end of the hall on the left,,[43.1277552; -77.6287196][43.1280019; -77.6289377][43.1279881; -77.6289792][43.1280157; -77.6290019][43.1281014; -77.6287809],Eastman Quad
tunnel,BL01A_ML02A,,yes,yes,yes,no,no,Enter tunnels; take left door at the end of the hall; follow the tunnel; take a right at the intersection; continue; enter the door at the end of the hall on the left,Take a right after the door to the tunnels; follow the tunnel; take a left at the intersection; continue to the door to Bausch and Lomb,,[43.1277064; -77.6296434][43.1280019; -77.6289377][43.1279633; -77.6290434][43.1277552; -77.6287196],Eastman Quad
tunnel,BL01A_ML02A,,yes,yes,yes,no,no,Enter tunnels; take left door at the end of the hall; follow the tunnel; take a right at the intersection; continue; enter the door at the end of the hall on the left,Take a right after the door to the tunnels; follow the tunnel; take a left at the intersection; continue to the door to Bausch and Lomb,,[43.1277064; -77.6296434][43.1280019; -77.6289377][43.1279633; -77.6290434][43.1274581; -77.6282562],Eastman Quad
